Latitude (decimal degrees):	51.437
Longitude (decimal degrees):	7.120
Elevation (m):	110
Radiation database:	PVGIS-SARAH3


Slope: 36 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230119:0810,31.4,50.03,4.7,0.07,4.41,0.0
20230119:0910,12.45,25.88,10.97,0.33,3.59,0.0
20230119:1010,26.07,43.44,15.5,0.8,3.45,0.0
20230119:1110,17.21,32.35,17.9,1.61,4.07,0.0
20230119:1210,33.49,52.68,17.93,2.11,3.86,0.0
20230119:1310,56.81,79.92,15.61,2.51,4.34,0.0
20230119:1410,115.8,144.73,11.15,2.65,3.66,0.0
20230119:1510,19.95,36.1,4.93,2.34,2.97,0.0
20230119:1610,0.0,0.0,0.0,1.52,2.83,0.0
20230119:1710,0.0,0.0,0.0,0.6,2.62,0.0
20230119:1810,0.0,0.0,0.0,0.33,2.55,0.0
20230119:1910,0.0,0.0,0.0,-0.45,2.48,0.0
20230119:2010,0.0,0.0,0.0,-0.7,2.48,0.0
20230119:2110,0.0,0.0,0.0,-0.94,2.41,0.0
20230119:2210,0.0,0.0,0.0,-1.31,2.34,0.0
20230119:2310,0.0,0.0,0.0,-1.42,2.21,0.0
20230120:0010,0.0,0.0,0.0,-1.84,2.21,0.0
20230120:0110,0.0,0.0,0.0,-1.98,2.21,0.0
20230120:0210,0.0,0.0,0.0,-2.06,2.28,0.0
20230120:0310,0.0,0.0,0.0,-2.04,2.34,0.0
20230120:0410,0.0,0.0,0.0,-1.96,2.48,0.0
20230120:0510,0.0,0.0,0.0,-1.8,2.48,0.0
20230120:0610,0.0,0.0,0.0,-1.57,2.48,0.0
20230120:0710,0.0,0.0,0.0,-1.25,3.03,0.0
20230120:0810,49.27,70.86,4.85,-0.98,3.59,0.0
20230120:0910,60.58,83.03,11.14,-0.53,3.72,0.0
20230120:1010,162.31,192.82,15.69,-0.04,3.93,0.0
20230120:1110,128.48,157.63,18.1,0.55,3.72,0.0
20230120:1210,74.19,99.14,18.15,1.18,3.52,0.0
20230120:1310,233.09,270.18,15.83,1.55,3.24,0.0
20230120:1410,104.11,131.62,11.37,1.54,2.69,0.0
20230120:1510,197.0,236.96,5.15,1.36,2.21,0.0
20230120:1610,0.0,0.0,0.0,0.52,2.21,0.0
20230120:1710,0.0,0.0,0.0,-0.25,2.34,0.0
20230120:1810,0.0,0.0,0.0,-1.06,2.34,0.0
20230120:1910,0.0,0.0,0.0,-1.06,2.62,0.0
20230120:2010,0.0,0.0,0.0,-1.67,2.62,0.0
20230120:2110,0.0,0.0,0.0,-1.98,2.62,0.0
20230120:2210,0.0,0.0,0.0,-2.27,2.62,0.0
20230120:2310,0.0,0.0,0.0,-2.45,2.69,0.0
20230121:0010,0.0,0.0,0.0,-2.62,2.62,0.0
20230121:0110,0.0,0.0,0.0,-2.73,2.62,0.0
20230121:0210,0.0,0.0,0.0,-2.84,2.55,0.0
20230121:0310,0.0,0.0,0.0,-2.81,2.48,0.0
20230121:0410,0.0,0.0,0.0,-2.88,2.41,0.0
20230121:0510,0.0,0.0,0.0,-2.92,2.41,0.0
20230121:0610,0.0,0.0,0.0,-2.81,2.34,0.0
20230121:0710,0.0,0.0,0.0,-3.2,2.41,0.0
20230121:0810,27.39,44.66,5.01,-2.83,2.28,0.0
20230121:0910,41.36,61.03,11.32,-1.99,2.41,0.0
20230121:1010,46.63,67.46,15.88,-0.65,3.59,0.0
20230121:1110,83.25,108.64,18.31,0.1,3.86,0.0
20230121:1210,55.17,77.63,18.38,0.87,4.34,0.0
20230121:1310,55.11,77.63,16.06,1.08,4.21,0.0
20230121:1410,4.26,13.86,11.6,0.99,3.93,0.0
20230121:1510,0.38,6.47,5.37,0.51,3.24,0.0
20230121:1610,0.0,0.0,0.0,-0.1,3.03,0.0
20230121:1710,0.0,0.0,0.0,-0.43,3.17,0.0
20230121:1810,0.0,0.0,0.0,-0.65,3.59,0.0
20230121:1910,0.0,0.0,0.0,-0.69,3.45,0.0
20230121:2010,0.0,0.0,0.0,-0.62,3.66,0.0
20230121:2110,0.0,0.0,0.0,-0.7,3.79,0.0
20230121:2210,0.0,0.0,0.0,-0.64,3.86,0.0
20230121:2310,0.0,0.0,0.0,-0.57,3.93,0.0
20230122:0010,0.0,0.0,0.0,-0.71,3.93,0.0
20230122:0110,0.0,0.0,0.0,-0.82,4.0,0.0
20230122:0210,0.0,0.0,0.0,-1.0,3.93,0.0
20230122:0310,0.0,0.0,0.0,-1.06,3.86,0.0
20230122:0410,0.0,0.0,0.0,-1.08,3.59,0.0
20230122:0510,0.0,0.0,0.0,-1.07,3.45,0.0
20230122:0610,0.0,0.0,0.0,-1.02,3.45,0.0
20230122:0710,0.0,0.0,0.0,-1.07,3.66,0.0
20230122:0810,38.98,58.81,5.17,-1.03,3.59,0.0
20230122:0910,18.14,33.27,11.5,-0.74,3.24,0.0
20230122:1010,18.82,34.19,16.08,-0.28,3.52,0.0
20230122:1110,27.66,45.28,18.53,0.24,3.38,0.0
20230122:1210,15.18,29.57,18.61,0.68,3.38,0.0
20230122:1310,20.86,36.97,16.3,0.99,3.45,0.0
20230122:1410,18.68,34.19,11.84,1.13,3.17,0.0
20230122:1510,4.83,14.79,5.6,1.0,2.9,0.0
20230122:1610,0.0,0.0,0.0,0.72,2.69,0.0
20230122:1710,0.0,0.0,0.0,0.53,2.55,0.0
20230122:1810,0.0,0.0,0.0,0.41,2.48,0.0
20230122:1910,0.0,0.0,0.0,0.16,2.28,0.0
20230122:2010,0.0,0.0,0.0,0.2,2.14,0.0
20230122:2110,0.0,0.0,0.0,0.28,2.14,0.0
20230122:2210,0.0,0.0,0.0,0.38,2.14,0.0
20230122:2310,0.0,0.0,0.0,0.35,2.14,0.0
20230123:0010,0.0,0.0,0.0,0.27,2.14,0.0
20230123:0110,0.0,0.0,0.0,0.21,2.14,0.0
20230123:0210,0.0,0.0,0.0,0.19,2.21,0.0
20230123:0310,0.0,0.0,0.0,0.17,2.28,0.0
20230123:0410,0.0,0.0,0.0,0.08,2.34,0.0
20230123:0510,0.0,0.0,0.0,0.13,2.28,0.0
20230123:0610,0.0,0.0,0.0,0.21,2.34,0.0
20230123:0710,0.0,0.0,0.0,0.22,2.48,0.0
20230123:0810,6.02,16.63,5.34,0.5,2.83,0.0
20230123:0910,32.92,51.75,11.69,0.84,3.31,0.0
20230123:1010,37.46,57.3,16.29,1.53,3.52,0.0
20230123:1110,58.85,82.25,18.76,2.05,3.38,0.0
20230123:1210,34.98,54.53,18.84,2.36,3.17,0.0
20230123:1310,32.65,51.75,16.54,2.45,3.17,0.0
20230123:1410,22.9,39.74,12.07,2.41,3.38,0.0
20230123:1510,7.78,19.41,5.84,2.18,3.38,0.0
20230123:1610,0.0,0.0,0.0,1.75,3.17,0.0
20230123:1710,0.0,0.0,0.0,1.32,2.97,0.0
20230123:1810,0.0,0.0,0.0,1.18,2.83,0.0
20230123:1910,0.0,0.0,0.0,1.22,2.9,0.0
20230123:2010,0.0,0.0,0.0,0.86,2.9,0.0
20230123:2110,0.0,0.0,0.0,0.78,2.9,0.0
20230123:2210,0.0,0.0,0.0,1.03,2.83,0.0
20230123:2310,0.0,0.0,0.0,1.12,2.55,0.0
20230124:0010,0.0,0.0,0.0,1.07,2.48,0.0
20230124:0110,0.0,0.0,0.0,0.89,2.76,0.0
20230124:0210,0.0,0.0,0.0,0.83,2.9,0.0
20230124:0310,0.0,0.0,0.0,0.57,2.9,0.0
20230124:0410,0.0,0.0,0.0,0.21,2.69,0.0
20230124:0510,0.0,0.0,0.0,-0.26,2.62,0.0
20230124:0610,0.0,0.0,0.0,-0.64,2.76,0.0
20230124:0710,0.0,0.0,0.0,-0.02,2.28,0.0
20230124:0810,21.45,37.66,5.51,-0.18,2.21,0.0
20230124:0910,41.5,61.78,11.88,0.43,2.14,0.0
20230124:1010,50.13,72.08,16.5,1.37,2.76,0.0
20230124:1110,60.38,84.1,18.99,2.13,2.34,0.0
20230124:1210,53.74,76.71,19.09,2.83,2.28,0.0
20230124:1310,62.01,86.22,16.78,3.22,2.55,0.0
20230124:1410,34.05,53.6,12.32,3.23,2.76,0.0
20230124:1510,11.61,24.95,6.07,2.83,2.41,0.0
20230124:1610,0.0,0.0,0.0,1.63,2.14,0.0
20230124:1710,0.0,0.0,0.0,0.48,2.07,0.0
20230124:1810,0.0,0.0,0.0,-0.4,1.86,0.0
20230124:1910,0.0,0.0,0.0,-0.53,1.52,0.0
20230124:2010,0.0,0.0,0.0,-1.7,1.52,0.0
20230124:2110,0.0,0.0,0.0,-2.04,1.31,0.0
20230124:2210,0.0,0.0,0.0,-2.48,1.24,0.0
20230124:2310,0.0,0.0,0.0,-2.78,1.17,0.0
20230125:0010,0.0,0.0,0.0,-2.61,1.1,0.0
20230125:0110,0.0,0.0,0.0,-2.99,1.17,0.0
20230125:0210,0.0,0.0,0.0,-2.68,1.03,0.0
20230125:0310,0.0,0.0,0.0,-2.77,1.03,0.0
20230125:0410,0.0,0.0,0.0,-2.99,1.03,0.0
20230125:0510,0.0,0.0,0.0,-3.1,1.1,0.0
20230125:0610,0.0,0.0,0.0,-3.01,1.1,0.0
20230125:0710,0.0,0.0,0.0,-2.11,0.9,0.0
20230125:0810,9.87,22.18,5.7,-1.45,0.55,0.0
20230125:0910,24.74,41.59,12.08,-0.92,0.62,0.0
20230125:1010,29.21,47.13,16.72,-0.38,0.9,0.0
20230125:1110,31.46,49.9,19.23,0.0,1.17,0.0
20230125:1210,29.88,48.06,19.33,0.34,1.45,0.0
20230125:1310,27.6,45.28,17.04,0.36,1.45,0.0
20230125:1410,18.0,33.27,12.57,0.49,1.38,0.0
20230125:1510,3.72,12.94,6.32,0.43,1.52,0.0
20230125:1610,0.0,0.0,0.0,-0.08,1.59,0.0
20230125:1710,0.0,0.0,0.0,-0.75,1.72,0.0
20230125:1810,0.0,0.0,0.0,-1.32,2.0,0.0
20230125:1910,0.0,0.0,0.0,-1.82,1.45,0.0
20230125:2010,0.0,0.0,0.0,-2.13,1.24,0.0
20230125:2110,0.0,0.0,0.0,-2.21,1.31,0.0
20230125:2210,0.0,0.0,0.0,-2.24,1.59,0.0
20230125:2310,0.0,0.0,0.0,-2.46,1.59,0.0
20230126:0010,0.0,0.0,0.0,-2.55,1.52,0.0
20230126:0110,0.0,0.0,0.0,-2.61,1.31,0.0
20230126:0210,0.0,0.0,0.0,-2.58,1.1,0.0
20230126:0310,0.0,0.0,0.0,-2.45,0.9,0.0
20230126:0410,0.0,0.0,0.0,-2.24,0.76,0.0
20230126:0510,0.0,0.0,0.0,-2.18,0.69,0.0
20230126:0610,0.0,0.0,0.0,-2.04,0.69,0.0
20230126:0710,0.0,0.0,0.0,-1.94,0.55,0.0
20230126:0810,22.87,39.24,5.88,-1.74,0.55,0.0
20230126:0910,10.53,23.1,12.29,-1.38,0.9,0.0
20230126:1010,21.79,37.89,16.95,-1.03,1.17,0.0
20230126:1110,87.11,112.97,19.47,-0.69,1.17,0.0
20230126:1210,47.22,68.39,19.59,-0.24,1.24,0.0
20230126:1310,40.78,60.99,17.29,0.25,1.66,0.0
20230126:1410,16.56,31.42,12.82,0.76,1.79,0.0
20230126:1510,31.44,50.13,6.56,1.13,1.59,0.0
20230126:1610,0.0,0.0,0.0,1.54,1.79,0.0
20230126:1710,0.0,0.0,0.0,1.95,2.07,0.0
20230126:1810,0.0,0.0,0.0,2.27,2.34,0.0
20230126:1910,0.0,0.0,0.0,2.59,2.21,0.0
20230126:2010,0.0,0.0,0.0,2.71,2.55,0.0
20230126:2110,0.0,0.0,0.0,2.76,2.76,0.0
20230126:2210,0.0,0.0,0.0,2.54,2.76,0.0
20230126:2310,0.0,0.0,0.0,2.2,2.69,0.0
20230127:0010,0.0,0.0,0.0,1.83,2.83,0.0
20230127:0110,0.0,0.0,0.0,1.5,3.03,0.0
20230127:0210,0.0,0.0,0.0,1.11,3.17,0.0
20230127:0310,0.0,0.0,0.0,0.8,3.17,0.0
20230127:0410,0.0,0.0,0.0,0.5,3.03,0.0
20230127:0510,0.0,0.0,0.0,0.55,2.97,0.0
20230127:0610,0.0,0.0,0.0,0.71,3.1,0.0
20230127:0710,0.0,0.0,0.0,1.59,3.52,0.0
20230127:0810,24.54,41.79,6.08,1.85,3.52,0.0
20230127:0910,33.48,52.68,12.5,2.13,3.66,0.0
20230127:1010,25.86,43.44,17.18,2.41,3.59,0.0
20230127:1110,16.4,31.42,19.72,2.77,4.21,0.0
20230127:1210,24.31,41.59,19.85,2.97,4.28,0.0
20230127:1310,30.27,48.98,17.55,3.24,4.69,0.0
20230127:1410,10.28,23.1,13.07,3.14,4.0,0.0
20230127:1510,8.37,20.33,6.81,2.96,3.86,0.0
20230127:1610,0.0,0.0,0.0,2.6,3.79,0.0
20230127:1710,0.0,0.0,0.0,2.26,3.79,0.0
20230127:1810,0.0,0.0,0.0,1.9,3.79,0.0
20230127:1910,0.0,0.0,0.0,1.79,3.52,0.0
20230127:2010,0.0,0.0,0.0,1.34,3.45,0.0
20230127:2110,0.0,0.0,0.0,0.95,3.31,0.0
20230127:2210,0.0,0.0,0.0,0.49,3.03,0.0
20230127:2310,0.0,0.0,0.0,0.28,2.76,0.0
20230128:0010,0.0,0.0,0.0,0.06,2.48,0.0
20230128:0110,0.0,0.0,0.0,-0.38,2.34,0.0
20230128:0210,0.0,0.0,0.0,-0.39,2.28,0.0
20230128:0310,0.0,0.0,0.0,-0.56,2.28,0.0
20230128:0410,0.0,0.0,0.0,-0.81,2.21,0.0
20230128:0510,0.0,0.0,0.0,-1.2,2.14,0.0
20230128:0610,0.0,0.0,0.0,-1.28,2.0,0.0
20230128:0710,0.0,0.0,0.0,-1.22,1.79,0.0
20230128:0810,36.27,55.5,6.28,-1.33,1.59,0.0
20230128:0910,44.78,65.27,12.72,-0.91,2.0,0.0
20230128:1010,153.32,183.8,17.42,-0.44,2.41,0.0
20230128:1110,56.16,78.55,19.97,-0.13,2.48,0.0
20230128:1210,31.49,49.9,20.11,-0.03,2.14,0.0
20230128:1310,551.93,632.44,17.82,0.12,1.66,0.0
20230128:1410,205.94,241.56,13.34,0.24,1.17,0.0
20230128:1510,264.23,310.23,7.06,0.13,1.38,0.0
20230128:1610,0.0,0.0,0.0,-0.2,1.38,0.0
20230128:1710,0.0,0.0,0.0,-0.55,1.1,0.0
20230128:1810,0.0,0.0,0.0,-0.58,0.41,0.0
20230128:1910,0.0,0.0,0.0,-0.53,0.28,0.0
20230128:2010,0.0,0.0,0.0,-1.11,0.55,0.0
20230128:2110,0.0,0.0,0.0,-1.59,0.76,0.0
20230128:2210,0.0,0.0,0.0,-1.85,1.1,0.0
20230128:2310,0.0,0.0,0.0,-1.52,1.31,0.0
20230129:0010,0.0,0.0,0.0,-1.69,1.31,0.0
20230129:0110,0.0,0.0,0.0,-1.95,1.45,0.0
20230129:0210,0.0,0.0,0.0,-1.55,1.52,0.0
20230129:0310,0.0,0.0,0.0,-1.36,1.72,0.0
20230129:0410,0.0,0.0,0.0,-1.36,1.79,0.0
20230129:0510,0.0,0.0,0.0,-1.29,1.79,0.0
20230129:0610,0.0,0.0,0.0,-1.36,2.0,0.0
20230129:0710,0.0,0.0,0.0,-1.7,2.34,0.0
20230129:0810,79.89,105.05,6.48,-1.55,2.34,0.0
20230129:0910,76.87,100.95,12.95,-1.11,2.69,0.0
20230129:1010,231.12,266.2,17.67,-0.31,3.24,0.0
20230129:1110,144.0,174.37,20.23,0.4,3.59,0.0
20230129:1210,52.66,74.86,20.38,1.08,3.79,0.0
20230129:1310,35.96,55.45,18.09,1.24,3.66,0.0
20230129:1410,31.27,49.9,13.6,1.58,3.72,0.0
20230129:1510,62.43,86.19,7.32,1.53,3.59,0.0
20230129:1610,0.0,0.0,0.0,0.82,3.45,0.0
20230129:1710,0.0,0.0,0.0,0.51,3.72,0.0
20230129:1810,0.0,0.0,0.0,0.44,4.07,0.0
20230129:1910,0.0,0.0,0.0,0.39,4.48,0.0
20230129:2010,0.0,0.0,0.0,0.71,4.76,0.0
20230129:2110,0.0,0.0,0.0,0.99,4.97,0.0
20230129:2210,0.0,0.0,0.0,1.48,5.24,0.0
20230129:2310,0.0,0.0,0.0,1.94,5.38,0.0
20230130:0010,0.0,0.0,0.0,2.39,5.66,0.0
20230130:0110,0.0,0.0,0.0,2.84,5.86,0.0
20230130:0210,0.0,0.0,0.0,3.26,6.0,0.0
20230130:0310,0.0,0.0,0.0,3.64,6.28,0.0
20230130:0410,0.0,0.0,0.0,3.92,6.55,0.0
20230130:0510,0.0,0.0,0.0,4.16,6.55,0.0
20230130:0610,0.0,0.0,0.0,4.4,6.41,0.0
20230130:0710,0.0,0.0,0.0,4.64,5.93,0.0
20230130:0810,7.67,19.41,6.69,4.82,5.79,0.0
20230130:0910,30.8,49.9,13.18,4.86,6.34,0.0
20230130:1010,10.16,23.1,17.92,5.39,6.62,0.0
20230130:1110,36.0,56.37,20.5,5.64,7.03,0.0
20230130:1210,39.04,60.07,20.65,5.83,6.97,0.0
20230130:1310,61.77,86.87,18.36,6.31,6.34,0.0
20230130:1410,67.76,93.44,13.87,6.4,7.1,0.0
20230130:1510,28.75,47.59,7.58,5.99,6.62,0.0
20230130:1610,0.0,0.0,0.0,5.43,5.31,0.0
20230130:1710,0.0,0.0,0.0,4.76,4.69,0.0
20230130:1810,0.0,0.0,0.0,4.32,4.41,0.0
20230130:1910,0.0,0.0,0.0,3.74,4.62,0.0
20230130:2010,0.0,0.0,0.0,3.41,4.55,0.0
20230130:2110,0.0,0.0,0.0,3.0,4.28,0.0
20230130:2210,0.0,0.0,0.0,2.58,3.66,0.0
20230130:2310,0.0,0.0,0.0,2.0,3.17,0.0
20230131:0010,0.0,0.0,0.0,1.39,3.1,0.0
20230131:0110,0.0,0.0,0.0,1.21,3.24,0.0
20230131:0210,0.0,0.0,0.0,1.15,3.24,0.0
20230131:0310,0.0,0.0,0.0,1.08,3.38,0.0
20230131:0410,0.0,0.0,0.0,1.18,3.59,0.0
20230131:0510,0.0,0.0,0.0,1.5,3.79,0.0
20230131:0610,0.0,0.0,0.0,1.75,4.14,0.0
20230131:0710,0.0,0.0,0.0,2.12,4.69,0.0
20230131:0810,0.76,7.39,6.91,2.28,5.03,0.0
20230131:0910,21.41,37.89,13.42,2.84,5.38,0.0
20230131:1010,10.93,24.03,18.18,3.25,5.52,0.0
20230131:1110,39.38,60.07,20.77,3.97,5.79,0.0
20230131:1210,24.86,42.51,20.93,4.65,6.55,0.0
20230131:1310,43.81,65.62,18.64,5.2,6.0,0.0
20230131:1410,10.79,24.03,14.14,5.62,5.93,0.0
20230131:1510,4.69,14.79,7.84,5.66,5.72,0.0
20230131:1610,0.0,0.0,0.0,5.81,5.52,0.0
20230131:1710,0.0,0.0,0.0,6.08,6.21,0.0
20230131:1810,0.0,0.0,0.0,6.05,5.52,0.0
20230131:1910,0.0,0.0,0.0,5.29,4.83,0.0
20230131:2010,0.0,0.0,0.0,4.76,4.83,0.0
20230131:2110,0.0,0.0,0.0,4.26,4.55,0.0
20230131:2210,0.0,0.0,0.0,3.89,4.34,0.0
20230131:2310,0.0,0.0,0.0,3.59,4.34,0.0
20230201:0010,0.0,0.0,0.0,3.53,4.62,0.0
20230201:0110,0.0,0.0,0.0,3.64,4.97,0.0
20230201:0210,0.0,0.0,0.0,3.88,5.24,0.0
20230201:0310,0.0,0.0,0.0,3.74,5.38,0.0
20230201:0410,0.0,0.0,0.0,3.61,5.59,0.0
20230201:0510,0.0,0.0,0.0,3.48,5.86,0.0
20230201:0610,0.0,0.0,0.0,3.46,6.07,0.0
20230201:0710,0.0,0.0,0.0,3.32,6.0,0.0
20230201:0810,5.91,16.63,7.14,3.58,6.14,0.0
20230201:0910,34.75,54.53,13.66,3.97,6.07,0.0
20230201:1010,44.74,66.54,18.44,4.59,6.48,0.0
20230201:1110,36.1,56.37,21.05,5.16,8.21,0.0
20230201:1210,39.07,60.07,21.22,5.78,8.69,0.0
20230201:1310,30.64,49.9,18.93,5.96,7.72,0.0
20230201:1410,40.59,61.92,14.42,5.83,7.45,0.0
20230201:1510,8.87,21.26,8.1,5.78,7.79,0.0
20230201:1610,0.0,0.0,0.0,5.39,6.76,0.0
20230201:1710,0.0,0.0,0.0,5.33,7.1,0.0
20230201:1810,0.0,0.0,0.0,5.13,6.62,0.0
20230201:1910,0.0,0.0,0.0,5.25,6.76,0.0
20230201:2010,0.0,0.0,0.0,5.19,6.69,0.0
20230201:2110,0.0,0.0,0.0,5.16,6.14,0.0
20230201:2210,0.0,0.0,0.0,5.07,5.72,0.0
20230201:2310,0.0,0.0,0.0,4.75,5.24,0.0
20230202:0010,0.0,0.0,0.0,4.78,4.9,0.0
20230202:0110,0.0,0.0,0.0,5.1,4.83,0.0
20230202:0210,0.0,0.0,0.0,5.19,4.83,0.0
20230202:0310,0.0,0.0,0.0,4.94,4.41,0.0
20230202:0410,0.0,0.0,0.0,5.2,4.41,0.0
20230202:0510,0.0,0.0,0.0,5.43,4.76,0.0
20230202:0610,0.0,0.0,0.0,5.58,5.38,0.0
20230202:0710,0.0,0.0,0.0,5.69,5.17,0.0
20230202:0810,4.69,14.79,7.37,5.79,5.45,0.0
20230202:0910,22.51,39.74,13.91,5.93,5.38,0.0
20230202:1010,18.92,35.12,18.71,6.04,5.17,0.0
20230202:1110,13.4,27.72,21.33,6.12,4.83,0.0
20230202:1210,14.06,28.65,21.51,6.29,5.66,0.0
20230202:1310,20.29,36.97,19.21,6.47,5.31,0.0
20230202:1410,8.82,21.26,14.7,6.71,5.38,0.0
20230202:1510,11.38,24.95,8.37,6.67,4.97,0.0
20230202:1610,0.0,0.0,0.0,6.45,4.83,0.0
20230202:1710,0.0,0.0,0.0,6.36,4.76,0.0
20230202:1810,0.0,0.0,0.0,6.37,4.69,0.0
20230202:1910,0.0,0.0,0.0,6.23,4.41,0.0
20230202:2010,0.0,0.0,0.0,6.28,4.41,0.0
20230202:2110,0.0,0.0,0.0,6.47,4.48,0.0
20230202:2210,0.0,0.0,0.0,6.58,4.83,0.0
20230202:2310,0.0,0.0,0.0,6.62,4.9,0.0
20230203:0010,0.0,0.0,0.0,6.73,5.1,0.0
20230203:0110,0.0,0.0,0.0,6.92,5.31,0.0
20230203:0210,0.0,0.0,0.0,7.0,5.52,0.0
20230203:0310,0.0,0.0,0.0,6.92,5.52,0.0
20230203:0410,0.0,0.0,0.0,6.95,5.59,0.0
20230203:0510,0.0,0.0,0.0,6.96,5.79,0.0
20230203:0610,0.0,0.0,0.0,6.99,5.93,0.0
20230203:0710,0.0,0.0,0.0,7.05,6.28,0.0
20230203:0810,13.33,27.72,7.6,7.14,6.34,0.0
20230203:0910,16.02,31.42,14.16,7.3,6.41,0.0
20230203:1010,10.68,24.03,18.98,7.55,6.62,0.0
20230203:1110,13.95,28.65,21.62,7.81,6.62,0.0
20230203:1210,21.56,38.81,21.8,8.02,6.41,0.0
20230203:1310,24.4,42.51,19.5,8.29,6.28,0.0
20230203:1410,22.96,40.66,14.98,8.24,6.14,0.0
20230203:1510,9.36,22.18,8.64,8.25,5.79,0.0
20230203:1610,0.0,0.0,0.0,8.05,5.45,0.0
20230203:1710,0.0,0.0,0.0,7.69,5.24,0.0
20230203:1810,0.0,0.0,0.0,7.26,5.24,0.0
20230203:1910,0.0,0.0,0.0,6.62,4.83,0.0
20230203:2010,0.0,0.0,0.0,6.35,4.62,0.0
20230203:2110,0.0,0.0,0.0,5.99,4.34,0.0
20230203:2210,0.0,0.0,0.0,5.83,4.07,0.0
20230203:2310,0.0,0.0,0.0,5.65,3.72,0.0
20230204:0010,0.0,0.0,0.0,5.47,3.52,0.0
20230204:0110,0.0,0.0,0.0,5.12,3.24,0.0
20230204:0210,0.0,0.0,0.0,4.92,3.03,0.0
20230204:0310,0.0,0.0,0.0,4.48,2.62,0.0
20230204:0410,0.0,0.0,0.0,4.58,2.14,0.0
20230204:0510,0.0,0.0,0.0,4.37,1.86,0.0
20230204:0610,0.0,0.0,0.0,4.13,1.59,0.0
20230204:0710,0.0,0.0,0.0,4.05,1.45,0.0
20230204:0810,139.23,174.56,7.84,4.03,1.03,0.0
20230204:0910,120.91,152.91,14.42,5.03,0.9,0.0
20230204:1010,63.15,88.72,19.26,5.79,0.83,0.0
20230204:1110,116.73,150.07,21.91,6.65,0.55,0.0
20230204:1210,148.53,185.8,22.1,6.9,0.55,0.0
20230204:1310,74.63,102.5,19.8,7.21,0.69,0.0
20230204:1410,449.69,534.7,15.26,7.1,0.83,0.0
20230204:1510,82.7,111.65,8.91,7.0,0.83,0.0
20230204:1610,0.0,0.0,0.0,6.65,0.69,0.0
20230204:1710,0.0,0.0,0.0,5.66,1.1,0.0
20230204:1810,0.0,0.0,0.0,4.76,1.38,0.0
20230204:1910,0.0,0.0,0.0,5.36,0.21,0.0
20230204:2010,0.0,0.0,0.0,4.23,0.83,0.0
20230204:2110,0.0,0.0,0.0,3.66,1.1,0.0
20230204:2210,0.0,0.0,0.0,3.55,1.24,0.0
20230204:2310,0.0,0.0,0.0,3.68,1.38,0.0
20230205:0010,0.0,0.0,0.0,3.69,1.52,0.0
20230205:0110,0.0,0.0,0.0,4.21,1.66,0.0
20230205:0210,0.0,0.0,0.0,4.54,1.79,0.0
20230205:0310,0.0,0.0,0.0,4.48,1.79,0.0
20230205:0410,0.0,0.0,0.0,4.39,1.93,0.0
20230205:0510,0.0,0.0,0.0,4.12,2.21,0.0
20230205:0610,0.0,0.0,0.0,4.1,2.28,0.0
20230205:0710,0.0,0.0,0.0,4.52,2.69,0.0
20230205:0810,39.46,60.47,8.09,4.7,3.17,0.0
20230205:0910,51.94,75.06,14.69,4.82,3.66,0.0
20230205:1010,43.09,64.69,19.54,4.74,4.14,0.0
20230205:1110,28.53,47.13,22.21,4.85,4.62,0.0
20230205:1210,14.84,29.57,22.4,5.06,5.72,0.0
20230205:1310,16.87,32.35,20.1,5.45,5.72,0.0
20230205:1410,10.14,23.1,15.55,5.71,5.86,0.0
20230205:1510,16.17,31.42,9.19,5.55,5.31,0.0
20230205:1610,0.0,0.0,0.0,5.12,4.21,0.0
20230205:1710,0.0,0.0,0.0,4.57,3.72,0.0
20230205:1810,0.0,0.0,0.0,4.46,3.72,0.0
20230205:1910,0.0,0.0,0.0,4.33,4.14,0.0
20230205:2010,0.0,0.0,0.0,3.84,3.86,0.0
20230205:2110,0.0,0.0,0.0,3.47,3.59,0.0
20230205:2210,0.0,0.0,0.0,2.91,3.31,0.0
20230205:2310,0.0,0.0,0.0,2.43,2.97,0.0
20230206:0010,0.0,0.0,0.0,1.92,2.55,0.0
20230206:0110,0.0,0.0,0.0,1.17,2.28,0.0
20230206:0210,0.0,0.0,0.0,0.81,1.93,0.0
20230206:0310,0.0,0.0,0.0,0.15,1.86,0.0
20230206:0410,0.0,0.0,0.0,-0.18,1.66,0.0
20230206:0510,0.0,0.0,0.0,-0.53,1.31,0.0
20230206:0610,0.0,0.0,0.0,-0.94,1.45,0.0
20230206:0710,0.0,0.0,0.0,-1.78,1.31,0.0
20230206:0810,37.53,57.02,8.34,-0.85,0.83,0.0
20230206:0910,97.23,124.52,14.96,0.89,1.17,0.0
20230206:1010,141.01,172.85,19.83,1.85,1.72,0.0
20230206:1110,401.26,460.81,22.51,2.58,2.07,0.0
20230206:1210,46.49,68.39,22.71,3.23,2.34,0.0
20230206:1310,63.18,87.79,20.4,3.71,2.83,0.0
20230206:1410,29.35,48.06,15.84,4.08,2.55,0.0
20230206:1510,51.94,74.93,9.47,4.14,2.41,0.0
20230206:1610,0.0,0.92,1.74,3.93,2.28,0.0
20230206:1710,0.0,0.0,0.0,3.49,2.21,0.0
