Latitude (decimal degrees):	52.497
Longitude (decimal degrees):	13.334
Elevation (m):	44
Radiation database:	PVGIS-SARAH3


Slope: 37 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230119:0411,0.0,0.0,0.0,-3.88,2.69,0.0
20230119:0511,0.0,0.0,0.0,-3.84,2.83,0.0
20230119:0611,0.0,0.0,0.0,-3.75,3.03,0.0
20230119:0711,0.0,0.0,0.0,-3.84,2.83,0.0
20230119:0811,315840.0,357.16,6.72,-3.26,2.76,0.0
20230119:0911,475920.0,533.96,12.17,-1.77,2.48,0.0
20230119:1011,394040.0,442.7,15.75,-0.21,3.17,0.0
20230119:1111,609690.0,690.83,17.15,0.84,3.59,0.0
20230119:1211,574690.0,648.3,16.22,1.72,4.48,0.0
20230119:1311,483710.0,549.58,13.06,2.17,3.24,0.0
20230119:1411,334970.0,385.89,7.95,2.24,2.69,0.0
20230119:1511,0.0,0.0,0.0,1.66,2.48,0.0
20230119:1611,0.0,0.0,0.0,1.05,2.41,0.0
20230119:1711,0.0,0.0,0.0,0.28,2.48,0.0
20230119:1811,0.0,0.0,0.0,-0.5,2.41,0.0
20230119:1911,0.0,0.0,0.0,-0.58,2.34,0.0
20230119:2011,0.0,0.0,0.0,-0.94,2.14,0.0
20230119:2111,0.0,0.0,0.0,-1.08,1.93,0.0
20230119:2211,0.0,0.0,0.0,-1.1,1.79,0.0
20230119:2311,0.0,0.0,0.0,-0.89,1.72,0.0
20230120:0011,0.0,0.0,0.0,-0.71,1.86,0.0
20230120:0111,0.0,0.0,0.0,-0.27,1.93,0.0
20230120:0211,0.0,0.0,0.0,-0.57,1.86,0.0
20230120:0311,0.0,0.0,0.0,-1.2,1.72,0.0
20230120:0411,0.0,0.0,0.0,-2.13,1.52,0.0
20230120:0511,0.0,0.0,0.0,-2.55,1.59,0.0
20230120:0611,0.0,0.0,0.0,-2.79,1.59,0.0
20230120:0711,0.0,0.0,0.0,-1.28,1.17,0.0
20230120:0811,34870.0,53.7,6.88,-0.72,1.03,0.0
20230120:0911,33470.0,52.35,12.35,0.26,1.38,0.0
20230120:1011,37140.0,56.95,15.95,1.27,1.03,0.0
20230120:1111,122180.0,152.5,17.36,2.04,0.83,0.0
20230120:1211,149590.0,182.42,16.44,2.42,0.9,0.0
20230120:1311,31520.0,50.52,13.28,2.86,1.03,0.0
20230120:1411,151830.0,185.27,8.18,2.82,1.1,0.0
20230120:1511,0.0,0.0,0.0,2.39,0.83,0.0
20230120:1611,0.0,0.0,0.0,2.14,0.69,0.0
20230120:1711,0.0,0.0,0.0,1.85,0.83,0.0
20230120:1811,0.0,0.0,0.0,-0.01,1.24,0.0
20230120:1911,0.0,0.0,0.0,-0.76,1.66,0.0
20230120:2011,0.0,0.0,0.0,-0.71,1.93,0.0
20230120:2111,0.0,0.0,0.0,-0.6,2.14,0.0
20230120:2211,0.0,0.0,0.0,-0.62,2.21,0.0
20230120:2311,0.0,0.0,0.0,-0.57,2.07,0.0
20230121:0011,0.0,0.0,0.0,-0.5,2.21,0.0
20230121:0111,0.0,0.0,0.0,-0.53,2.41,0.0
20230121:0211,0.0,0.0,0.0,-0.36,2.21,0.0
20230121:0311,0.0,0.0,0.0,-0.29,2.48,0.0
20230121:0411,0.0,0.0,0.0,-0.12,2.76,0.0
20230121:0511,0.0,0.0,0.0,-0.06,3.1,0.0
20230121:0611,0.0,0.0,0.0,-0.07,3.24,0.0
20230121:0711,0.0,0.0,0.0,-0.35,3.66,0.0
20230121:0811,40650.0,60.5,7.04,-0.06,3.86,0.0
20230121:0911,132660.0,161.44,12.53,0.66,3.86,0.0
20230121:1011,141500.0,171.84,16.15,1.55,3.72,0.0
20230121:1111,289060.0,330.55,17.58,2.21,4.14,0.0
20230121:1211,162530.0,194.88,16.66,2.41,4.21,0.0
20230121:1311,170030.0,202.22,13.51,2.41,5.31,0.0
20230121:1411,18440.0,33.98,8.4,2.11,5.45,0.0
20230121:1511,0.0,0.92,1.74,1.75,5.66,0.0
20230121:1611,0.0,0.0,0.0,1.4,5.72,0.0
20230121:1711,0.0,0.0,0.0,1.25,5.59,0.0
20230121:1811,0.0,0.0,0.0,1.18,5.31,0.0
20230121:1911,0.0,0.0,0.0,1.18,5.31,0.0
20230121:2011,0.0,0.0,0.0,1.18,5.03,0.0
20230121:2111,0.0,0.0,0.0,1.13,4.76,0.0
20230121:2211,0.0,0.0,0.0,1.07,4.41,0.0
20230121:2311,0.0,0.0,0.0,1.0,4.21,0.0
20230122:0011,0.0,0.0,0.0,0.94,4.14,0.0
20230122:0111,0.0,0.0,0.0,1.0,3.86,0.0
20230122:0211,0.0,0.0,0.0,0.96,3.52,0.0
20230122:0311,0.0,0.0,0.0,0.8,3.24,0.0
20230122:0411,0.0,0.0,0.0,0.78,3.17,0.0
20230122:0511,0.0,0.0,0.0,0.75,3.31,0.0
20230122:0611,0.0,0.0,0.0,0.76,3.24,0.0
20230122:0711,0.0,0.0,0.0,0.76,2.83,0.0
20230122:0811,28920.0,46.84,7.22,0.87,2.9,0.0
20230122:0911,13620.0,27.55,12.72,1.29,3.93,0.0
20230122:1011,26500.0,44.09,16.36,1.61,3.66,0.0
20230122:1111,55250.0,78.07,17.8,1.89,3.31,0.0
20230122:1211,10900.0,23.88,16.9,1.93,2.9,0.0
20230122:1311,20590.0,36.74,13.75,1.94,3.38,0.0
20230122:1411,12230.0,25.72,8.64,1.81,2.69,0.0
20230122:1511,0.0,0.92,1.96,1.77,2.55,0.0
20230122:1611,0.0,0.0,0.0,1.57,2.55,0.0
20230122:1711,0.0,0.0,0.0,1.49,2.62,0.0
20230122:1811,0.0,0.0,0.0,1.46,2.83,0.0
20230122:1911,0.0,0.0,0.0,1.42,2.62,0.0
20230122:2011,0.0,0.0,0.0,1.38,2.48,0.0
20230122:2111,0.0,0.0,0.0,1.34,2.41,0.0
20230122:2211,0.0,0.0,0.0,1.3,2.34,0.0
20230122:2311,0.0,0.0,0.0,1.23,2.28,0.0
20230123:0011,0.0,0.0,0.0,1.23,2.21,0.0
20230123:0111,0.0,0.0,0.0,1.1,2.14,0.0
20230123:0211,0.0,0.0,0.0,0.81,1.93,0.0
20230123:0311,0.0,0.0,0.0,0.69,1.93,0.0
20230123:0411,0.0,0.0,0.0,0.64,1.93,0.0
20230123:0511,0.0,0.0,0.0,0.5,1.72,0.0
20230123:0611,0.0,0.0,0.0,0.39,1.72,0.0
20230123:0711,0.0,0.0,0.0,0.4,1.93,0.0
20230123:0811,57100.0,79.58,7.39,0.59,1.93,0.0
20230123:0911,37970.0,57.86,12.92,1.18,2.21,0.0
20230123:1011,28710.0,46.84,16.58,1.7,1.93,0.0
20230123:1111,38570.0,58.78,18.03,2.03,1.79,0.0
20230123:1211,50280.0,72.56,17.14,2.29,1.86,0.0
20230123:1311,43170.0,64.29,13.99,2.43,2.07,0.0
20230123:1411,26960.0,44.76,8.87,2.49,2.14,0.0
20230123:1511,0.0,0.92,2.2,2.37,1.93,0.0
20230123:1611,0.0,0.0,0.0,1.85,1.79,0.0
20230123:1711,0.0,0.0,0.0,1.59,1.79,0.0
20230123:1811,0.0,0.0,0.0,1.3,1.86,0.0
20230123:1911,0.0,0.0,0.0,1.1,2.21,0.0
20230123:2011,0.0,0.0,0.0,0.78,2.07,0.0
20230123:2111,0.0,0.0,0.0,0.45,1.86,0.0
20230123:2211,0.0,0.0,0.0,0.39,1.86,0.0
20230123:2311,0.0,0.0,0.0,0.22,1.79,0.0
20230124:0011,0.0,0.0,0.0,-0.25,1.66,0.0
20230124:0111,0.0,0.0,0.0,-0.57,1.52,0.0
20230124:0211,0.0,0.0,0.0,-0.94,1.52,0.0
20230124:0311,0.0,0.0,0.0,-0.91,1.72,0.0
20230124:0411,0.0,0.0,0.0,-0.6,1.79,0.0
20230124:0511,0.0,0.0,0.0,-0.88,1.86,0.0
20230124:0611,0.0,0.0,0.0,-0.8,1.66,0.0
20230124:0711,0.0,0.0,0.0,-0.88,1.66,0.0
20230124:0811,59360.0,81.75,7.58,-0.71,1.66,0.0
20230124:0911,56500.0,78.83,13.13,-0.02,1.79,0.0
20230124:1011,58640.0,81.75,16.8,0.89,1.79,0.0
20230124:1111,71800.0,96.77,18.27,1.52,1.79,0.0
20230124:1211,40170.0,60.62,17.38,1.82,1.93,0.0
20230124:1311,37020.0,56.95,14.23,2.1,1.86,0.0
20230124:1411,20550.0,36.74,9.12,2.11,1.52,0.0
20230124:1511,0.0,1.84,2.43,1.88,1.03,0.0
20230124:1611,0.0,0.0,0.0,1.36,1.03,0.0
20230124:1711,0.0,0.0,0.0,0.72,1.17,0.0
20230124:1811,0.0,0.0,0.0,0.16,1.59,0.0
20230124:1911,0.0,0.0,0.0,0.0,1.38,0.0
20230124:2011,0.0,0.0,0.0,-0.02,1.38,0.0
20230124:2111,0.0,0.0,0.0,0.07,1.31,0.0
20230124:2211,0.0,0.0,0.0,0.13,1.1,0.0
20230124:2311,0.0,0.0,0.0,0.01,1.1,0.0
20230125:0011,0.0,0.0,0.0,-0.34,1.38,0.0
20230125:0111,0.0,0.0,0.0,-0.55,1.45,0.0
20230125:0211,0.0,0.0,0.0,-0.5,1.38,0.0
20230125:0311,0.0,0.0,0.0,-0.41,1.31,0.0
20230125:0411,0.0,0.0,0.0,-0.31,1.03,0.0
20230125:0511,0.0,0.0,0.0,-0.54,0.69,0.0
20230125:0611,0.0,0.0,0.0,-0.55,0.83,0.0
20230125:0711,0.0,0.0,0.0,-0.24,0.83,0.0
20230125:0811,32270.0,50.83,7.77,0.14,0.69,0.0
20230125:0911,26550.0,44.09,13.34,0.87,1.03,0.0
20230125:1011,19890.0,35.82,17.03,1.43,1.1,0.0
20230125:1111,40190.0,60.62,18.51,1.63,1.45,0.0
20230125:1211,24960.0,42.25,17.63,1.81,1.52,0.0
20230125:1311,27180.0,45.01,14.48,1.86,1.79,0.0
20230125:1411,183810.0,218.89,9.36,1.97,1.93,0.0
20230125:1511,0.0,3.67,2.67,1.92,1.72,0.0
20230125:1611,0.0,0.0,0.0,1.74,1.24,0.0
20230125:1711,0.0,0.0,0.0,1.51,1.1,0.0
20230125:1811,0.0,0.0,0.0,1.33,1.03,0.0
20230125:1911,0.0,0.0,0.0,0.68,1.24,0.0
20230125:2011,0.0,0.0,0.0,0.58,1.31,0.0
20230125:2111,0.0,0.0,0.0,0.36,1.24,0.0
20230125:2211,0.0,0.0,0.0,0.23,1.1,0.0
20230125:2311,0.0,0.0,0.0,-0.07,0.76,0.0
20230126:0011,0.0,0.0,0.0,-0.17,0.69,0.0
20230126:0111,0.0,0.0,0.0,-0.05,0.76,0.0
20230126:0211,0.0,0.0,0.0,-0.02,0.9,0.0
20230126:0311,0.0,0.0,0.0,-0.02,0.83,0.0
20230126:0411,0.0,0.0,0.0,-0.07,0.97,0.0
20230126:0511,0.0,0.0,0.0,-0.14,1.03,0.0
20230126:0611,0.0,0.0,0.0,-0.2,0.97,0.0
20230126:0711,0.0,0.0,0.0,-0.47,1.1,0.0
20230126:0811,172140.0,205.39,7.97,-0.41,1.17,0.0
20230126:0911,106430.0,133.39,13.55,-0.4,1.59,0.0
20230126:1011,20080.0,35.82,17.26,-0.3,1.52,0.0
20230126:1111,42130.0,62.46,18.76,-0.23,1.45,0.0
20230126:1211,71520.0,95.85,17.89,-0.18,1.45,0.0
20230126:1311,25210.0,42.25,14.74,-0.17,1.38,0.0
20230126:1411,7800.0,19.29,9.61,-0.12,1.38,0.0
20230126:1511,0.0,2.76,2.91,-0.2,1.59,0.0
20230126:1611,0.0,0.0,0.0,-0.28,1.59,0.0
20230126:1711,0.0,0.0,0.0,-0.29,1.52,0.0
20230126:1811,0.0,0.0,0.0,-0.43,1.24,0.0
20230126:1911,0.0,0.0,0.0,-0.52,1.52,0.0
20230126:2011,0.0,0.0,0.0,-0.48,1.66,0.0
20230126:2111,0.0,0.0,0.0,-0.42,1.38,0.0
20230126:2211,0.0,0.0,0.0,-0.47,0.97,0.0
20230126:2311,0.0,0.0,0.0,-0.46,1.03,0.0
20230127:0011,0.0,0.0,0.0,-0.43,1.24,0.0
20230127:0111,0.0,0.0,0.0,-0.38,1.24,0.0
20230127:0211,0.0,0.0,0.0,-0.4,1.1,0.0
20230127:0311,0.0,0.0,0.0,-0.39,0.97,0.0
20230127:0411,0.0,0.0,0.0,-0.32,1.03,0.0
20230127:0511,0.0,0.0,0.0,-0.26,0.97,0.0
20230127:0611,0.0,0.0,0.0,0.02,0.9,0.0
20230127:0711,0.0,0.0,0.0,0.29,1.52,0.0
20230127:0811,54240.0,76.4,8.17,0.74,1.93,0.0
20230127:0911,51180.0,73.22,13.78,1.42,2.41,0.0
20230127:1011,24960.0,42.25,17.5,2.07,3.45,0.0
20230127:1111,58280.0,81.75,19.01,2.6,3.72,0.0
20230127:1211,128750.0,159.28,18.15,2.89,4.0,0.0
20230127:1311,22670.0,39.5,15.0,2.81,3.66,0.0
20230127:1411,34240.0,53.63,9.87,2.71,3.52,0.0
20230127:1511,0.0,2.76,3.16,2.62,3.38,0.0
20230127:1611,0.0,0.0,0.0,2.18,3.24,0.0
20230127:1711,0.0,0.0,0.0,1.69,3.38,0.0
20230127:1811,0.0,0.0,0.0,1.2,3.45,0.0
20230127:1911,0.0,0.0,0.0,1.07,3.17,0.0
20230127:2011,0.0,0.0,0.0,0.57,2.97,0.0
20230127:2111,0.0,0.0,0.0,0.08,2.69,0.0
20230127:2211,0.0,0.0,0.0,-0.59,2.41,0.0
20230127:2311,0.0,0.0,0.0,-1.03,2.14,0.0
20230128:0011,0.0,0.0,0.0,-1.8,2.07,0.0
20230128:0111,0.0,0.0,0.0,-2.18,2.0,0.0
20230128:0211,0.0,0.0,0.0,-2.26,1.93,0.0
20230128:0311,0.0,0.0,0.0,-2.46,1.79,0.0
20230128:0411,0.0,0.0,0.0,-2.53,1.52,0.0
20230128:0511,0.0,0.0,0.0,-2.48,1.24,0.0
20230128:0611,0.0,0.0,0.0,-1.51,0.69,0.0
20230128:0711,0.0,0.0,0.0,-1.51,0.97,0.0
20230128:0811,61510.0,84.22,8.38,-0.92,0.69,0.0
20230128:0911,60950.0,83.97,14.01,-0.09,0.83,0.0
20230128:1011,33400.0,52.35,17.75,0.61,1.03,0.0
20230128:1111,30250.0,48.68,19.27,1.42,1.66,0.0
20230128:1211,91330.0,118.52,18.41,1.7,1.86,0.0
20230128:1311,36310.0,56.03,15.26,1.8,2.0,0.0
20230128:1411,23520.0,40.41,10.12,1.62,1.93,0.0
20230128:1511,0.0,3.67,3.41,1.38,1.72,0.0
20230128:1611,0.0,0.0,0.0,0.66,1.93,0.0
20230128:1711,0.0,0.0,0.0,-0.27,2.07,0.0
20230128:1811,0.0,0.0,0.0,-1.03,2.0,0.0
20230128:1911,0.0,0.0,0.0,-1.03,2.0,0.0
20230128:2011,0.0,0.0,0.0,-1.15,2.28,0.0
20230128:2111,0.0,0.0,0.0,-1.16,2.48,0.0
20230128:2211,0.0,0.0,0.0,-1.32,2.48,0.0
20230128:2311,0.0,0.0,0.0,-1.36,2.55,0.0
20230129:0011,0.0,0.0,0.0,-1.15,2.69,0.0
20230129:0111,0.0,0.0,0.0,-0.86,2.83,0.0
20230129:0211,0.0,0.0,0.0,-0.48,2.9,0.0
20230129:0311,0.0,0.0,0.0,-0.4,2.97,0.0
20230129:0411,0.0,0.0,0.0,-0.13,3.17,0.0
20230129:0511,0.0,0.0,0.0,0.06,3.17,0.0
20230129:0611,0.0,0.0,0.0,0.28,3.1,0.0
20230129:0711,0.0,0.0,0.0,0.33,2.97,0.0
20230129:0811,17160.0,32.15,8.6,0.49,3.1,0.0
20230129:0911,108690.0,136.19,14.24,0.74,3.1,0.0
20230129:1011,80590.0,106.22,18.0,1.12,2.97,0.0
20230129:1111,61010.0,84.5,19.54,1.44,3.17,0.0
20230129:1211,44890.0,66.13,18.68,1.99,3.31,0.0
20230129:1311,44000.0,65.21,15.53,2.48,3.31,0.0
20230129:1411,24170.0,41.33,10.39,2.43,3.31,0.0
20230129:1511,0.0,4.59,3.66,2.3,3.52,0.0
20230129:1611,0.0,0.0,0.0,1.7,3.72,0.0
20230129:1711,0.0,0.0,0.0,1.2,3.86,0.0
20230129:1811,0.0,0.0,0.0,1.28,4.14,0.0
20230129:1911,0.0,0.0,0.0,1.05,4.48,0.0
20230129:2011,0.0,0.0,0.0,1.06,4.69,0.0
20230129:2111,0.0,0.0,0.0,1.03,4.83,0.0
20230129:2211,0.0,0.0,0.0,1.0,4.97,0.0
20230129:2311,0.0,0.0,0.0,1.08,5.1,0.0
20230130:0011,0.0,0.0,0.0,1.19,5.17,0.0
20230130:0111,0.0,0.0,0.0,1.29,5.31,0.0
20230130:0211,0.0,0.0,0.0,1.39,5.52,0.0
20230130:0311,0.0,0.0,0.0,1.71,5.66,0.0
20230130:0411,0.0,0.0,0.0,2.05,5.79,0.0
20230130:0511,0.0,0.0,0.0,2.56,6.0,0.0
20230130:0611,0.0,0.0,0.0,2.82,6.28,0.0
20230130:0711,0.0,0.92,1.7,2.92,6.14,0.0
20230130:0811,6440.0,17.45,8.82,3.36,6.07,0.0
20230130:0911,107750.0,136.47,14.48,3.84,6.0,0.0
20230130:1011,181460.0,216.37,18.26,4.27,6.21,0.0
20230130:1111,23930.0,41.33,19.81,4.59,5.93,0.0
20230130:1211,21000.0,37.66,18.96,4.99,6.21,0.0
20230130:1311,11370.0,24.8,15.8,5.11,6.55,0.0
20230130:1411,4650.0,14.7,10.65,5.09,6.76,0.0
20230130:1511,9380.0,22.12,3.92,4.88,7.1,0.0
20230130:1611,0.0,0.0,0.0,4.28,6.97,0.0
20230130:1711,0.0,0.0,0.0,4.1,6.69,0.0
20230130:1811,0.0,0.0,0.0,4.59,7.03,0.0
20230130:1911,0.0,0.0,0.0,4.02,7.1,0.0
20230130:2011,0.0,0.0,0.0,3.97,6.9,0.0
20230130:2111,0.0,0.0,0.0,3.75,6.48,0.0
20230130:2211,0.0,0.0,0.0,3.34,6.21,0.0
20230130:2311,0.0,0.0,0.0,3.17,5.93,0.0
20230131:0011,0.0,0.0,0.0,2.89,5.79,0.0
20230131:0111,0.0,0.0,0.0,2.52,5.66,0.0
20230131:0211,0.0,0.0,0.0,2.44,5.59,0.0
20230131:0311,0.0,0.0,0.0,2.26,5.52,0.0
20230131:0411,0.0,0.0,0.0,2.17,5.31,0.0
20230131:0511,0.0,0.0,0.0,2.0,4.97,0.0
20230131:0611,0.0,0.0,0.0,2.12,4.62,0.0
20230131:0711,0.0,0.92,1.91,1.99,4.34,0.0
20230131:0811,61240.0,84.7,9.05,2.39,4.28,0.0
20230131:0911,33060.0,52.35,14.73,3.23,4.55,0.0
20230131:1011,49230.0,71.64,18.52,3.89,4.9,0.0
20230131:1111,69130.0,94.6,20.08,4.23,4.76,0.0
20230131:1211,29150.0,47.76,19.24,4.19,5.52,0.0
20230131:1311,33750.0,53.27,16.08,3.76,5.72,0.0
20230131:1411,10150.0,22.96,10.92,3.84,5.72,0.0
20230131:1511,730.0,7.35,4.18,4.14,6.0,0.0
20230131:1611,0.0,0.0,0.0,4.33,6.21,0.0
20230131:1711,0.0,0.0,0.0,4.58,6.14,0.0
20230131:1811,0.0,0.0,0.0,5.0,6.34,0.0
20230131:1911,0.0,0.0,0.0,5.22,7.03,0.0
20230131:2011,0.0,0.0,0.0,4.72,7.52,0.0
20230131:2111,0.0,0.0,0.0,4.21,6.76,0.0
20230131:2211,0.0,0.0,0.0,3.93,6.48,0.0
20230131:2311,0.0,0.0,0.0,3.69,6.34,0.0
20230201:0011,0.0,0.0,0.0,3.51,6.41,0.0
20230201:0111,0.0,0.0,0.0,3.47,6.28,0.0
20230201:0211,0.0,0.0,0.0,3.37,6.21,0.0
20230201:0311,0.0,0.0,0.0,3.3,5.86,0.0
20230201:0411,0.0,0.0,0.0,3.34,5.45,0.0
20230201:0511,0.0,0.0,0.0,3.45,5.52,0.0
20230201:0611,0.0,0.0,0.0,3.63,5.72,0.0
20230201:0711,0.0,3.67,2.13,3.52,5.86,0.0
20230201:0811,10180.0,22.96,9.28,3.26,6.0,0.0
20230201:0911,126580.0,156.31,14.98,2.92,6.07,0.0
20230201:1011,72110.0,97.51,18.79,3.45,6.0,0.0
20230201:1111,49110.0,71.64,20.36,4.42,4.9,0.0
20230201:1211,454470.0,518.6,19.52,5.02,4.83,0.0
20230201:1311,99140.0,128.23,16.36,5.47,4.97,0.0
20230201:1411,23060.0,40.41,11.19,5.82,6.69,0.0
20230201:1511,2530.0,11.02,4.44,5.22,6.41,0.0
20230201:1611,0.0,0.0,0.0,4.18,6.28,0.0
20230201:1711,0.0,0.0,0.0,3.26,6.07,0.0
20230201:1811,0.0,0.0,0.0,3.4,5.93,0.0
20230201:1911,0.0,0.0,0.0,3.27,6.07,0.0
20230201:2011,0.0,0.0,0.0,3.4,6.21,0.0
20230201:2111,0.0,0.0,0.0,3.27,6.21,0.0
20230201:2211,0.0,0.0,0.0,3.11,6.28,0.0
20230201:2311,0.0,0.0,0.0,3.07,6.55,0.0
20230202:0011,0.0,0.0,0.0,3.29,7.03,0.0
20230202:0111,0.0,0.0,0.0,3.47,7.52,0.0
20230202:0211,0.0,0.0,0.0,3.9,7.79,0.0
20230202:0311,0.0,0.0,0.0,4.42,7.66,0.0
20230202:0411,0.0,0.0,0.0,4.38,6.97,0.0
20230202:0511,0.0,0.0,0.0,4.1,6.28,0.0
20230202:0611,0.0,0.0,0.0,3.87,5.72,0.0
20230202:0711,0.0,4.59,2.35,3.94,5.66,0.0
20230202:0811,333790.0,384.23,9.52,4.26,6.21,0.0
20230202:0911,488470.0,552.3,15.24,4.64,6.83,0.0
20230202:1011,60060.0,84.5,19.07,5.06,5.52,0.0
20230202:1111,148340.0,182.5,20.65,5.62,5.1,0.0
20230202:1211,65440.0,90.93,19.81,5.69,4.9,0.0
20230202:1311,545550.0,624.74,16.65,5.45,4.83,0.0
20230202:1411,424850.0,489.18,11.47,4.98,4.07,0.0
20230202:1511,17560.0,33.41,4.7,4.37,3.59,0.0
20230202:1611,0.0,0.0,0.0,3.32,2.62,0.0
20230202:1711,0.0,0.0,0.0,2.62,2.07,0.0
20230202:1811,0.0,0.0,0.0,1.78,1.52,0.0
20230202:1911,0.0,0.0,0.0,0.56,1.59,0.0
20230202:2011,0.0,0.0,0.0,-0.26,1.66,0.0
20230202:2111,0.0,0.0,0.0,-0.62,1.79,0.0
20230202:2211,0.0,0.0,0.0,-0.36,2.0,0.0
20230202:2311,0.0,0.0,0.0,0.73,2.21,0.0
20230203:0011,0.0,0.0,0.0,1.45,2.41,0.0
20230203:0111,0.0,0.0,0.0,2.13,3.03,0.0
20230203:0211,0.0,0.0,0.0,2.12,3.31,0.0
20230203:0311,0.0,0.0,0.0,2.07,3.24,0.0
20230203:0411,0.0,0.0,0.0,3.38,3.45,0.0
20230203:0511,0.0,0.0,0.0,5.59,5.24,0.0
20230203:0611,0.0,0.0,0.0,6.79,6.83,0.0
20230203:0711,0.0,1.84,2.58,6.5,5.66,0.0
20230203:0811,12590.0,26.64,9.77,6.56,6.21,0.0
20230203:0911,22940.0,40.41,15.5,6.89,6.9,0.0
20230203:1011,30930.0,50.52,19.35,7.35,7.66,0.0
20230203:1111,71410.0,98.28,20.94,7.54,8.83,0.0
20230203:1211,326220.0,375.4,20.11,7.14,8.76,0.0
20230203:1311,159640.0,194.94,16.94,7.44,8.83,0.0
20230203:1411,415350.0,476.57,11.75,7.25,8.14,0.0
20230203:1511,144850.0,184.2,4.97,6.91,7.72,0.0
20230203:1611,0.0,0.0,0.0,6.85,7.52,0.0
20230203:1711,0.0,0.0,0.0,6.95,7.72,0.0
20230203:1811,0.0,0.0,0.0,6.67,7.52,0.0
20230203:1911,0.0,0.0,0.0,6.3,7.45,0.0
20230203:2011,0.0,0.0,0.0,6.07,7.38,0.0
20230203:2111,0.0,0.0,0.0,5.8,7.31,0.0
20230203:2211,0.0,0.0,0.0,4.68,7.45,0.0
20230203:2311,0.0,0.0,0.0,3.62,6.97,0.0
20230204:0011,0.0,0.0,0.0,2.79,6.07,0.0
20230204:0111,0.0,0.0,0.0,2.16,5.1,0.0
20230204:0211,0.0,0.0,0.0,1.76,4.28,0.0
20230204:0311,0.0,0.0,0.0,1.32,3.59,0.0
20230204:0411,0.0,0.0,0.0,1.02,3.17,0.0
20230204:0511,0.0,0.0,0.0,0.59,2.97,0.0
20230204:0611,0.0,0.0,0.0,0.56,2.9,0.0
20230204:0711,7100.0,18.69,2.81,-0.11,2.34,0.0
20230204:0811,379970.0,435.14,10.02,0.25,2.21,0.0
20230204:0911,568270.0,649.46,15.77,1.52,2.76,0.0
20230204:1011,383850.0,436.38,19.64,2.35,3.52,0.0
20230204:1111,304140.0,349.52,21.24,2.84,3.45,0.0
20230204:1211,172080.0,206.6,20.41,3.28,3.86,0.0
20230204:1311,45420.0,67.05,17.23,3.21,3.72,0.0
20230204:1411,175370.0,209.85,12.03,3.15,3.52,0.0
20230204:1511,40110.0,61.37,5.24,2.6,2.9,0.0
20230204:1611,0.0,0.0,0.0,2.05,2.69,0.0
20230204:1711,0.0,0.0,0.0,1.22,2.55,0.0
20230204:1811,0.0,0.0,0.0,0.75,2.62,0.0
20230204:1911,0.0,0.0,0.0,-0.19,2.76,0.0
20230204:2011,0.0,0.0,0.0,-0.87,2.62,0.0
20230204:2111,0.0,0.0,0.0,-1.48,2.14,0.0
20230204:2211,0.0,0.0,0.0,-1.82,1.66,0.0
20230204:2311,0.0,0.0,0.0,-2.19,0.97,0.0
20230205:0011,0.0,0.0,0.0,-1.43,0.07,0.0
20230205:0111,0.0,0.0,0.0,-1.86,0.9,0.0
20230205:0211,0.0,0.0,0.0,-3.4,1.24,0.0
20230205:0311,0.0,0.0,0.0,-3.38,1.24,0.0
20230205:0411,0.0,0.0,0.0,-3.26,1.17,0.0
20230205:0511,0.0,0.0,0.0,-3.66,1.24,0.0
20230205:0611,0.0,0.0,0.0,-2.93,1.03,0.0
20230205:0711,1240.0,8.27,3.05,-4.02,1.31,0.0
20230205:0811,81480.0,105.25,10.27,-3.43,1.38,0.0
20230205:0911,46300.0,67.05,16.05,-1.08,1.86,0.0
20230205:1011,88740.0,114.92,19.93,0.11,2.28,0.0
20230205:1111,504500.0,573.47,21.54,0.92,2.62,0.0
20230205:1211,620070.0,711.38,20.71,1.32,2.69,0.0
20230205:1311,464140.0,528.25,17.53,1.5,2.55,0.0
20230205:1411,403680.0,462.23,12.32,1.4,2.14,0.0
20230205:1511,86480.0,114.61,5.51,0.63,1.79,0.0
20230205:1611,0.0,0.0,0.0,-0.81,2.14,0.0
20230205:1711,0.0,0.0,0.0,-1.83,2.0,0.0
20230205:1811,0.0,0.0,0.0,-2.89,1.93,0.0
20230205:1911,0.0,0.0,0.0,-3.03,1.38,0.0
20230205:2011,0.0,0.0,0.0,-2.75,1.24,0.0
20230205:2111,0.0,0.0,0.0,-1.64,0.83,0.0
20230205:2211,0.0,0.0,0.0,-1.81,0.97,0.0
20230205:2311,0.0,0.0,0.0,-4.14,1.59,0.0
20230206:0011,0.0,0.0,0.0,-4.2,1.59,0.0
20230206:0111,0.0,0.0,0.0,-4.41,1.66,0.0
20230206:0211,0.0,0.0,0.0,-4.91,1.86,0.0
20230206:0311,0.0,0.0,0.0,-4.69,1.79,0.0
20230206:0411,0.0,0.0,0.0,-3.68,1.59,0.0
20230206:0511,0.0,0.0,0.0,-3.12,1.45,0.0
20230206:0611,0.0,0.0,0.0,-2.11,1.38,0.0
20230206:0711,0.0,0.0,0.0,-1.71,1.1,0.0
20230206:0811,88300.0,113.73,10.53,-1.27,0.83,0.0
