Latitude (decimal degrees):	52.522
Longitude (decimal degrees):	13.360
Elevation (m):	35
Radiation database:	PVGIS-SARAH3


Slope: 45 deg. 
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230119:0511,0.0,0.0,0.0,-3.83,2.9,0.0
20230119:0611,0.0,0.0,0.0,-3.75,3.1,0.0
20230119:0711,0.0,0.0,0.0,-3.88,2.9,0.0
20230119:0811,471760.0,520.76,6.71,-3.29,2.83,0.0
20230119:0911,579610.0,650.73,12.16,-1.78,2.62,0.0
20230119:1011,435790.0,488.22,15.73,-0.21,3.24,0.0
20230119:1111,659190.0,748.4,17.12,0.87,3.79,0.0
20230119:1211,635550.0,718.38,16.19,1.7,4.62,0.0
20230119:1311,575610.0,654.58,13.03,2.12,3.31,0.0
20230119:1411,469960.0,532.43,7.92,2.15,2.76,0.0
20230119:1511,0.0,0.0,0.0,1.63,2.55,0.0
20230119:1611,0.0,0.0,0.0,1.03,2.48,0.0
20230119:1711,0.0,0.0,0.0,0.19,2.55,0.0
20230119:1811,0.0,0.0,0.0,-0.57,2.41,0.0
20230119:1911,0.0,0.0,0.0,-0.67,2.34,0.0
20230119:2011,0.0,0.0,0.0,-1.03,2.14,0.0
20230119:2111,0.0,0.0,0.0,-1.14,1.93,0.0
20230119:2211,0.0,0.0,0.0,-1.12,1.79,0.0
20230119:2311,0.0,0.0,0.0,-0.9,1.72,0.0
20230120:0011,0.0,0.0,0.0,-0.79,1.79,0.0
20230120:0111,0.0,0.0,0.0,-0.37,1.93,0.0
20230120:0211,0.0,0.0,0.0,-0.69,1.93,0.0
20230120:0311,0.0,0.0,0.0,-1.31,1.79,0.0
20230120:0411,0.0,0.0,0.0,-2.27,1.59,0.0
20230120:0511,0.0,0.0,0.0,-2.84,1.59,0.0
20230120:0611,0.0,0.0,0.0,-3.06,1.66,0.0
20230120:0711,0.0,0.0,0.0,-1.65,1.31,0.0
20230120:0811,41110.0,60.31,6.87,-1.03,1.31,0.0
20230120:0911,31800.0,50.28,12.33,0.11,1.45,0.0
20230120:1011,35320.0,54.69,15.93,1.02,1.03,0.0
20230120:1111,121990.0,151.87,17.33,1.82,0.83,0.0
20230120:1211,153820.0,186.61,16.41,2.28,0.76,0.0
20230120:1311,29920.0,48.51,13.25,2.77,0.9,0.0
20230120:1411,204750.0,240.55,8.15,2.78,0.97,0.0
20230120:1511,0.0,0.0,0.0,2.32,0.76,0.0
20230120:1611,0.0,0.0,0.0,2.25,0.62,0.0
20230120:1711,0.0,0.0,0.0,1.86,0.76,0.0
20230120:1811,0.0,0.0,0.0,-0.02,1.24,0.0
20230120:1911,0.0,0.0,0.0,-1.05,1.59,0.0
20230120:2011,0.0,0.0,0.0,-0.94,1.79,0.0
20230120:2111,0.0,0.0,0.0,-0.8,2.0,0.0
20230120:2211,0.0,0.0,0.0,-0.73,2.07,0.0
20230120:2311,0.0,0.0,0.0,-0.65,1.93,0.0
20230121:0011,0.0,0.0,0.0,-0.51,2.07,0.0
20230121:0111,0.0,0.0,0.0,-0.52,2.28,0.0
20230121:0211,0.0,0.0,0.0,-0.34,2.21,0.0
20230121:0311,0.0,0.0,0.0,-0.27,2.41,0.0
20230121:0411,0.0,0.0,0.0,-0.13,2.69,0.0
20230121:0511,0.0,0.0,0.0,-0.07,3.03,0.0
20230121:0611,0.0,0.0,0.0,-0.1,3.24,0.0
20230121:0711,0.0,0.0,0.0,-0.35,3.66,0.0
20230121:0811,49220.0,69.57,7.04,-0.06,3.93,0.0
20230121:0911,148500.0,177.52,12.52,0.72,4.07,0.0
20230121:1011,145680.0,176.01,16.13,1.64,3.66,0.0
20230121:1111,304740.0,347.32,17.55,2.29,4.0,0.0
20230121:1211,166950.0,199.18,16.64,2.51,4.41,0.0
20230121:1311,189020.0,221.69,13.48,2.5,5.31,0.0
20230121:1411,17410.0,32.64,8.37,2.22,5.52,0.0
20230121:1511,0.0,0.81,1.71,1.81,5.79,0.0
20230121:1611,0.0,0.0,0.0,1.44,5.86,0.0
20230121:1711,0.0,0.0,0.0,1.29,5.72,0.0
20230121:1811,0.0,0.0,0.0,1.22,5.52,0.0
20230121:1911,0.0,0.0,0.0,1.19,5.52,0.0
20230121:2011,0.0,0.0,0.0,1.14,5.24,0.0
20230121:2111,0.0,0.0,0.0,1.08,4.97,0.0
20230121:2211,0.0,0.0,0.0,1.01,4.62,0.0
20230121:2311,0.0,0.0,0.0,0.94,4.34,0.0
20230122:0011,0.0,0.0,0.0,0.93,4.21,0.0
20230122:0111,0.0,0.0,0.0,0.95,3.93,0.0
20230122:0211,0.0,0.0,0.0,0.89,3.59,0.0
20230122:0311,0.0,0.0,0.0,0.73,3.38,0.0
20230122:0411,0.0,0.0,0.0,0.73,3.31,0.0
20230122:0511,0.0,0.0,0.0,0.69,3.38,0.0
20230122:0611,0.0,0.0,0.0,0.69,3.31,0.0
20230122:0711,0.0,0.0,0.0,0.72,2.9,0.0
20230122:0811,32300.0,50.5,7.21,0.79,2.9,0.0
20230122:0911,12840.0,26.46,12.71,1.14,4.0,0.0
20230122:1011,25120.0,42.34,16.34,1.57,3.72,0.0
20230122:1111,52610.0,74.97,17.78,1.88,3.38,0.0
20230122:1211,10240.0,22.93,16.87,1.95,3.1,0.0
20230122:1311,19470.0,35.28,13.72,1.94,3.45,0.0
20230122:1411,10880.0,23.81,8.61,1.79,2.69,0.0
20230122:1511,0.0,0.88,1.94,1.76,2.62,0.0
20230122:1611,0.0,0.0,0.0,1.54,2.62,0.0
20230122:1711,0.0,0.0,0.0,1.45,2.69,0.0
20230122:1811,0.0,0.0,0.0,1.4,2.76,0.0
20230122:1911,0.0,0.0,0.0,1.4,2.69,0.0
20230122:2011,0.0,0.0,0.0,1.34,2.48,0.0
20230122:2111,0.0,0.0,0.0,1.29,2.41,0.0
20230122:2211,0.0,0.0,0.0,1.23,2.41,0.0
20230122:2311,0.0,0.0,0.0,1.17,2.28,0.0
20230123:0011,0.0,0.0,0.0,1.16,2.21,0.0
20230123:0111,0.0,0.0,0.0,1.05,2.14,0.0
20230123:0211,0.0,0.0,0.0,0.76,2.0,0.0
20230123:0311,0.0,0.0,0.0,0.6,1.93,0.0
20230123:0411,0.0,0.0,0.0,0.48,2.0,0.0
20230123:0511,0.0,0.0,0.0,0.28,1.79,0.0
20230123:0611,0.0,0.0,0.0,0.13,1.79,0.0
20230123:0711,0.0,0.0,0.0,0.25,1.93,0.0
20230123:0811,72830.0,95.92,7.39,0.42,1.86,0.0
20230123:0911,36090.0,55.57,12.91,1.1,2.28,0.0
20230123:1011,26510.0,44.1,16.56,1.68,2.0,0.0
20230123:1111,36650.0,56.45,18.01,2.04,1.79,0.0
20230123:1211,47850.0,69.68,17.11,2.27,1.79,0.0
20230123:1311,41050.0,61.74,13.96,2.41,2.0,0.0
20230123:1411,26580.0,44.12,8.84,2.47,2.07,0.0
20230123:1511,0.0,0.88,2.17,2.34,1.93,0.0
20230123:1611,0.0,0.0,0.0,1.77,1.79,0.0
20230123:1711,0.0,0.0,0.0,1.46,1.79,0.0
20230123:1811,0.0,0.0,0.0,1.11,1.86,0.0
20230123:1911,0.0,0.0,0.0,0.96,2.14,0.0
20230123:2011,0.0,0.0,0.0,0.63,2.0,0.0
20230123:2111,0.0,0.0,0.0,0.23,1.86,0.0
20230123:2211,0.0,0.0,0.0,0.18,1.79,0.0
20230123:2311,0.0,0.0,0.0,-0.03,1.72,0.0
20230124:0011,0.0,0.0,0.0,-0.54,1.59,0.0
20230124:0111,0.0,0.0,0.0,-0.97,1.52,0.0
20230124:0211,0.0,0.0,0.0,-1.42,1.59,0.0
20230124:0311,0.0,0.0,0.0,-1.35,1.72,0.0
20230124:0411,0.0,0.0,0.0,-0.93,1.79,0.0
20230124:0511,0.0,0.0,0.0,-1.24,1.79,0.0
20230124:0611,0.0,0.0,0.0,-1.16,1.59,0.0
20230124:0711,0.0,0.0,0.0,-1.29,1.66,0.0
20230124:0811,74930.0,97.74,7.57,-1.07,1.59,0.0
20230124:0911,55820.0,77.86,13.11,-0.15,1.72,0.0
20230124:1011,55120.0,77.62,16.78,0.74,1.72,0.0
20230124:1111,68120.0,92.47,18.24,1.35,1.66,0.0
20230124:1211,38190.0,58.21,17.35,1.72,1.79,0.0
20230124:1311,34440.0,53.8,14.2,2.03,1.72,0.0
20230124:1411,19440.0,35.28,9.09,2.07,1.38,0.0
20230124:1511,0.0,1.76,2.4,1.78,0.9,0.0
20230124:1611,0.0,0.0,0.0,1.0,0.9,0.0
20230124:1711,0.0,0.0,0.0,0.15,1.17,0.0
20230124:1811,0.0,0.0,0.0,-0.64,1.59,0.0
20230124:1911,0.0,0.0,0.0,-0.54,1.31,0.0
20230124:2011,0.0,0.0,0.0,-0.48,1.31,0.0
20230124:2111,0.0,0.0,0.0,-0.34,1.17,0.0
20230124:2211,0.0,0.0,0.0,-0.26,1.03,0.0
20230124:2311,0.0,0.0,0.0,-0.33,1.1,0.0
20230125:0011,0.0,0.0,0.0,-0.72,1.31,0.0
20230125:0111,0.0,0.0,0.0,-0.93,1.31,0.0
20230125:0211,0.0,0.0,0.0,-0.87,1.24,0.0
20230125:0311,0.0,0.0,0.0,-0.76,1.17,0.0
20230125:0411,0.0,0.0,0.0,-0.63,0.9,0.0
20230125:0511,0.0,0.0,0.0,-0.75,0.62,0.0
20230125:0611,0.0,0.0,0.0,-0.85,0.9,0.0
20230125:0711,0.0,0.0,0.0,-0.57,0.76,0.0
20230125:0811,35330.0,54.02,7.76,-0.2,0.76,0.0
20230125:0911,25190.0,42.34,13.32,0.69,1.1,0.0
20230125:1011,18830.0,34.4,17.01,1.24,1.38,0.0
20230125:1111,38240.0,58.21,18.49,1.41,1.59,0.0
20230125:1211,23670.0,40.57,17.6,1.58,1.66,0.0
20230125:1311,25800.0,43.22,14.45,1.64,1.86,0.0
20230125:1411,247580.0,285.05,9.33,1.74,2.0,0.0
20230125:1511,0.0,3.53,2.64,1.7,1.86,0.0
20230125:1611,0.0,0.0,0.0,1.51,1.31,0.0
20230125:1711,0.0,0.0,0.0,1.27,1.17,0.0
20230125:1811,0.0,0.0,0.0,1.09,1.1,0.0
20230125:1911,0.0,0.0,0.0,0.44,1.31,0.0
20230125:2011,0.0,0.0,0.0,0.37,1.38,0.0
20230125:2111,0.0,0.0,0.0,0.15,1.38,0.0
20230125:2211,0.0,0.0,0.0,0.02,1.17,0.0
20230125:2311,0.0,0.0,0.0,-0.25,0.9,0.0
20230126:0011,0.0,0.0,0.0,-0.34,0.83,0.0
20230126:0111,0.0,0.0,0.0,-0.26,0.83,0.0
20230126:0211,0.0,0.0,0.0,-0.25,1.03,0.0
20230126:0311,0.0,0.0,0.0,-0.24,0.9,0.0
20230126:0411,0.0,0.0,0.0,-0.27,1.03,0.0
20230126:0511,0.0,0.0,0.0,-0.33,1.1,0.0
20230126:0611,0.0,0.0,0.0,-0.39,1.03,0.0
20230126:0711,0.0,0.0,0.0,-0.64,1.17,0.0
20230126:0811,243380.0,278.35,7.96,-0.6,1.24,0.0
20230126:0911,114290.0,141.24,13.54,-0.57,1.52,0.0
20230126:1011,19000.0,34.4,17.24,-0.45,1.45,0.0
20230126:1111,40080.0,59.98,18.73,-0.36,1.52,0.0
20230126:1211,68700.0,92.55,17.86,-0.29,1.52,0.0
20230126:1311,23890.0,40.57,14.71,-0.26,1.31,0.0
20230126:1411,7300.0,18.52,9.58,-0.2,1.31,0.0
20230126:1511,0.0,2.65,2.89,-0.24,1.52,0.0
20230126:1611,0.0,0.0,0.0,-0.34,1.38,0.0
20230126:1711,0.0,0.0,0.0,-0.38,1.38,0.0
20230126:1811,0.0,0.0,0.0,-0.5,1.17,0.0
20230126:1911,0.0,0.0,0.0,-0.58,1.38,0.0
20230126:2011,0.0,0.0,0.0,-0.55,1.52,0.0
20230126:2111,0.0,0.0,0.0,-0.49,1.24,0.0
20230126:2211,0.0,0.0,0.0,-0.54,0.97,0.0
20230126:2311,0.0,0.0,0.0,-0.52,0.97,0.0
20230127:0011,0.0,0.0,0.0,-0.48,1.1,0.0
20230127:0111,0.0,0.0,0.0,-0.43,1.1,0.0
20230127:0211,0.0,0.0,0.0,-0.42,0.97,0.0
20230127:0311,0.0,0.0,0.0,-0.37,1.03,0.0
20230127:0411,0.0,0.0,0.0,-0.25,1.03,0.0
20230127:0511,0.0,0.0,0.0,-0.1,1.03,0.0
20230127:0611,0.0,0.0,0.0,0.26,1.1,0.0
20230127:0711,0.0,0.0,0.0,0.54,1.72,0.0
20230127:0811,65940.0,88.68,8.17,1.04,2.34,0.0
20230127:0911,49600.0,71.33,13.76,1.65,2.9,0.0
20230127:1011,23620.0,40.57,17.48,2.22,3.72,0.0
20230127:1111,55500.0,78.5,18.99,2.68,4.07,0.0
20230127:1211,129060.0,159.28,18.12,2.9,4.14,0.0
20230127:1311,21460.0,37.93,14.97,2.79,3.79,0.0
20230127:1411,34160.0,53.38,9.84,2.7,3.59,0.0
20230127:1511,0.0,2.65,3.13,2.58,3.45,0.0
20230127:1611,0.0,0.0,0.0,1.99,3.31,0.0
20230127:1711,0.0,0.0,0.0,1.44,3.38,0.0
20230127:1811,0.0,0.0,0.0,0.92,3.45,0.0
20230127:1911,0.0,0.0,0.0,0.8,3.17,0.0
20230127:2011,0.0,0.0,0.0,0.29,2.9,0.0
20230127:2111,0.0,0.0,0.0,-0.18,2.62,0.0
20230127:2211,0.0,0.0,0.0,-0.8,2.28,0.0
20230127:2311,0.0,0.0,0.0,-1.25,2.07,0.0
20230128:0011,0.0,0.0,0.0,-2.09,2.0,0.0
20230128:0111,0.0,0.0,0.0,-2.53,1.93,0.0
20230128:0211,0.0,0.0,0.0,-2.63,1.86,0.0
20230128:0311,0.0,0.0,0.0,-2.79,1.66,0.0
20230128:0411,0.0,0.0,0.0,-2.73,1.45,0.0
20230128:0511,0.0,0.0,0.0,-2.41,1.1,0.0
20230128:0611,0.0,0.0,0.0,-1.26,0.69,0.0
20230128:0711,0.0,0.0,0.0,-1.53,1.03,0.0
20230128:0811,75380.0,98.53,8.38,-0.97,0.76,0.0
20230128:0911,59940.0,82.68,13.99,-0.02,0.9,0.0
20230128:1011,31700.0,50.28,17.73,0.72,1.17,0.0
20230128:1111,28690.0,46.75,19.25,1.48,1.72,0.0
20230128:1211,88580.0,115.32,18.38,1.77,1.93,0.0
20230128:1311,33740.0,52.92,15.23,1.84,2.0,0.0
20230128:1411,22260.0,38.81,10.1,1.65,1.93,0.0
20230128:1511,0.0,3.53,3.38,1.37,1.79,0.0
20230128:1611,0.0,0.0,0.0,0.57,2.0,0.0
20230128:1711,0.0,0.0,0.0,-0.41,2.07,0.0
20230128:1811,0.0,0.0,0.0,-1.24,2.07,0.0
20230128:1911,0.0,0.0,0.0,-1.23,2.14,0.0
20230128:2011,0.0,0.0,0.0,-1.24,2.41,0.0
20230128:2111,0.0,0.0,0.0,-1.2,2.55,0.0
20230128:2211,0.0,0.0,0.0,-1.24,2.55,0.0
20230128:2311,0.0,0.0,0.0,-1.23,2.69,0.0
20230129:0011,0.0,0.0,0.0,-1.04,2.76,0.0
20230129:0111,0.0,0.0,0.0,-0.77,2.9,0.0
20230129:0211,0.0,0.0,0.0,-0.42,2.97,0.0
20230129:0311,0.0,0.0,0.0,-0.34,3.1,0.0
20230129:0411,0.0,0.0,0.0,-0.08,3.24,0.0
20230129:0511,0.0,0.0,0.0,0.11,3.24,0.0
20230129:0611,0.0,0.0,0.0,0.32,3.17,0.0
20230129:0711,0.0,0.0,0.0,0.36,3.03,0.0
20230129:0811,16200.0,30.87,8.59,0.52,3.17,0.0
20230129:0911,115820.0,143.37,14.23,0.81,3.1,0.0
20230129:1011,77900.0,103.1,17.98,1.21,3.17,0.0
20230129:1111,57330.0,80.26,19.51,1.51,3.31,0.0
20230129:1211,42690.0,63.51,18.65,2.0,3.45,0.0
20230129:1311,41840.0,62.62,15.5,2.47,3.31,0.0
20230129:1411,22190.0,38.81,10.36,2.46,3.52,0.0
20230129:1511,0.0,4.41,3.63,2.35,3.66,0.0
20230129:1611,0.0,0.0,0.0,1.78,3.79,0.0
20230129:1711,0.0,0.0,0.0,1.31,3.93,0.0
20230129:1811,0.0,0.0,0.0,1.35,4.21,0.0
20230129:1911,0.0,0.0,0.0,1.09,4.62,0.0
20230129:2011,0.0,0.0,0.0,1.08,4.76,0.0
20230129:2111,0.0,0.0,0.0,1.05,4.97,0.0
20230129:2211,0.0,0.0,0.0,1.03,5.03,0.0
20230129:2311,0.0,0.0,0.0,1.12,5.24,0.0
20230130:0011,0.0,0.0,0.0,1.23,5.38,0.0
20230130:0111,0.0,0.0,0.0,1.34,5.52,0.0
20230130:0211,0.0,0.0,0.0,1.41,5.66,0.0
20230130:0311,0.0,0.0,0.0,1.75,5.79,0.0
20230130:0411,0.0,0.0,0.0,2.09,5.93,0.0
20230130:0511,0.0,0.0,0.0,2.6,6.14,0.0
20230130:0611,0.0,0.0,0.0,2.8,6.34,0.0
20230130:0711,0.0,0.88,1.7,3.05,6.21,0.0
20230130:0811,6000.0,16.76,8.81,3.42,6.0,0.0
20230130:0911,114660.0,143.44,14.47,3.81,5.86,0.0
20230130:1011,188420.0,223.37,18.24,4.26,6.14,0.0
20230130:1111,21980.0,38.81,19.78,4.52,5.93,0.0
20230130:1211,19860.0,36.16,18.93,5.0,6.28,0.0
20230130:1311,10690.0,23.81,15.77,5.14,6.55,0.0
20230130:1411,4310.0,14.11,10.62,5.13,6.9,0.0
20230130:1511,13480.0,27.28,3.89,4.8,7.24,0.0
20230130:1611,0.0,0.0,0.0,4.24,6.9,0.0
20230130:1711,0.0,0.0,0.0,4.07,6.69,0.0
20230130:1811,0.0,0.0,0.0,4.53,7.03,0.0
20230130:1911,0.0,0.0,0.0,3.98,7.1,0.0
20230130:2011,0.0,0.0,0.0,3.89,6.9,0.0
20230130:2111,0.0,0.0,0.0,3.7,6.55,0.0
20230130:2211,0.0,0.0,0.0,3.29,6.21,0.0
20230130:2311,0.0,0.0,0.0,3.13,5.93,0.0
20230131:0011,0.0,0.0,0.0,2.82,5.79,0.0
20230131:0111,0.0,0.0,0.0,2.45,5.66,0.0
20230131:0211,0.0,0.0,0.0,2.34,5.59,0.0
20230131:0311,0.0,0.0,0.0,2.17,5.59,0.0
20230131:0411,0.0,0.0,0.0,2.08,5.31,0.0
20230131:0511,0.0,0.0,0.0,1.93,4.97,0.0
20230131:0611,0.0,0.0,0.0,2.06,4.62,0.0
20230131:0711,0.0,0.88,1.91,2.0,4.34,0.0
20230131:0811,73800.0,97.76,9.04,2.39,4.28,0.0
20230131:0911,31380.0,50.28,14.72,3.2,4.28,0.0
20230131:1011,46850.0,68.8,18.51,3.83,4.55,0.0
20230131:1111,65900.0,90.85,20.06,4.26,5.1,0.0
20230131:1211,27670.0,45.87,19.21,4.03,5.66,0.0
20230131:1311,32060.0,51.16,16.05,3.59,5.79,0.0
20230131:1411,9530.0,22.05,10.89,3.72,5.93,0.0
20230131:1511,600.0,7.06,4.15,4.1,6.07,0.0
20230131:1611,0.0,0.0,0.0,4.34,6.28,0.0
20230131:1711,0.0,0.0,0.0,4.6,6.21,0.0
20230131:1811,0.0,0.0,0.0,5.02,6.48,0.0
20230131:1911,0.0,0.0,0.0,5.19,7.45,0.0
20230131:2011,0.0,0.0,0.0,4.6,7.52,0.0
20230131:2111,0.0,0.0,0.0,4.12,6.69,0.0
20230131:2211,0.0,0.0,0.0,3.83,6.55,0.0
20230131:2311,0.0,0.0,0.0,3.57,6.48,0.0
20230201:0011,0.0,0.0,0.0,3.38,6.41,0.0
20230201:0111,0.0,0.0,0.0,3.37,6.34,0.0
20230201:0211,0.0,0.0,0.0,3.27,6.34,0.0
20230201:0311,0.0,0.0,0.0,3.25,5.93,0.0
20230201:0411,0.0,0.0,0.0,3.29,5.52,0.0
20230201:0511,0.0,0.0,0.0,3.37,5.52,0.0
20230201:0611,0.0,0.0,0.0,3.53,5.79,0.0
20230201:0711,0.0,3.53,2.13,3.39,5.93,0.0
20230201:0811,9570.0,22.05,9.28,3.01,5.93,0.0
20230201:0911,136510.0,166.29,14.97,2.81,5.93,0.0
20230201:1011,69210.0,94.16,18.78,3.42,5.52,0.0
20230201:1111,46730.0,68.8,20.34,4.4,5.1,0.0
20230201:1211,491290.0,559.65,19.5,4.95,4.97,0.0
20230201:1311,100720.0,129.61,16.33,5.43,4.97,0.0
20230201:1411,21840.0,38.81,11.16,5.76,6.69,0.0
20230201:1511,2310.0,10.58,4.41,5.14,6.41,0.0
20230201:1611,0.0,0.0,0.0,4.04,6.21,0.0
20230201:1711,0.0,0.0,0.0,3.27,6.0,0.0
20230201:1811,0.0,0.0,0.0,3.38,5.86,0.0
20230201:1911,0.0,0.0,0.0,3.25,6.07,0.0
20230201:2011,0.0,0.0,0.0,3.35,6.21,0.0
20230201:2111,0.0,0.0,0.0,3.22,6.28,0.0
20230201:2211,0.0,0.0,0.0,3.04,6.34,0.0
20230201:2311,0.0,0.0,0.0,3.02,6.62,0.0
20230202:0011,0.0,0.0,0.0,3.25,7.1,0.0
20230202:0111,0.0,0.0,0.0,3.42,7.59,0.0
20230202:0211,0.0,0.0,0.0,3.89,7.86,0.0
20230202:0311,0.0,0.0,0.0,4.39,7.66,0.0
20230202:0411,0.0,0.0,0.0,4.34,6.97,0.0
20230202:0511,0.0,0.0,0.0,4.01,6.21,0.0
20230202:0611,0.0,0.0,0.0,3.77,5.66,0.0
20230202:0711,0.0,4.41,2.35,3.85,5.66,0.0
20230202:0811,495380.0,557.29,9.51,4.18,6.07,0.0
20230202:0911,593830.0,671.48,15.23,4.58,6.48,0.0
20230202:1011,57210.0,81.15,19.05,5.02,5.24,0.0
20230202:1111,147220.0,180.94,20.63,5.52,4.97,0.0
20230202:1211,62420.0,87.32,19.79,5.5,4.76,0.0
20230202:1311,638500.0,734.4,16.62,5.33,4.62,0.0
20230202:1411,580750.0,665.69,11.44,4.83,3.93,0.0
20230202:1511,24760.0,41.65,4.68,4.23,3.59,0.0
20230202:1611,0.0,0.0,0.0,3.19,2.62,0.0
20230202:1711,0.0,0.0,0.0,2.49,2.07,0.0
20230202:1811,0.0,0.0,0.0,1.61,1.45,0.0
20230202:1911,0.0,0.0,0.0,0.34,1.66,0.0
20230202:2011,0.0,0.0,0.0,-0.46,1.66,0.0
20230202:2111,0.0,0.0,0.0,-0.82,1.72,0.0
20230202:2211,0.0,0.0,0.0,-0.62,1.93,0.0
20230202:2311,0.0,0.0,0.0,0.45,2.21,0.0
20230203:0011,0.0,0.0,0.0,1.25,2.48,0.0
20230203:0111,0.0,0.0,0.0,1.98,2.97,0.0
20230203:0211,0.0,0.0,0.0,2.02,3.38,0.0
20230203:0311,0.0,0.0,0.0,1.89,3.24,0.0
20230203:0411,0.0,0.0,0.0,3.07,3.45,0.0
20230203:0511,0.0,0.0,0.0,5.25,5.03,0.0
20230203:0611,0.0,0.0,0.0,6.65,6.62,0.0
20230203:0711,0.0,1.76,2.58,6.41,5.66,0.0
20230203:0811,11850.0,25.58,9.76,6.55,6.21,0.0
20230203:0911,21720.0,38.81,15.49,6.86,6.9,0.0
20230203:1011,29340.0,48.51,19.33,7.34,7.72,0.0
20230203:1111,68870.0,95.26,20.92,7.45,8.9,0.0
20230203:1211,346940.0,397.58,20.08,7.12,8.62,0.0
20230203:1311,169920.0,205.45,16.91,7.44,8.76,0.0
20230203:1411,569830.0,646.67,11.72,7.24,8.14,0.0
20230203:1511,275910.0,316.74,4.94,6.91,7.79,0.0
20230203:1611,0.0,0.0,0.0,6.88,7.59,0.0
20230203:1711,0.0,0.0,0.0,6.93,7.72,0.0
20230203:1811,0.0,0.0,0.0,6.62,7.45,0.0
20230203:1911,0.0,0.0,0.0,6.27,7.45,0.0
20230203:2011,0.0,0.0,0.0,6.03,7.31,0.0
20230203:2111,0.0,0.0,0.0,5.54,7.24,0.0
20230203:2211,0.0,0.0,0.0,4.41,7.24,0.0
20230203:2311,0.0,0.0,0.0,3.42,6.76,0.0
20230204:0011,0.0,0.0,0.0,2.64,5.86,0.0
20230204:0111,0.0,0.0,0.0,2.05,5.03,0.0
20230204:0211,0.0,0.0,0.0,1.65,4.14,0.0
20230204:0311,0.0,0.0,0.0,1.21,3.52,0.0
20230204:0411,0.0,0.0,0.0,0.93,3.17,0.0
20230204:0511,0.0,0.0,0.0,0.55,2.97,0.0
20230204:0611,0.0,0.0,0.0,0.59,2.9,0.0
20230204:0711,13590.0,26.82,2.82,-0.22,2.34,0.0
20230204:0811,559380.0,634.92,10.01,0.17,2.21,0.0
20230204:0911,691660.0,797.23,15.76,1.48,2.83,0.0
20230204:1011,417090.0,472.76,19.62,2.33,3.59,0.0
20230204:1111,315980.0,361.8,21.21,2.82,3.59,0.0
20230204:1211,173960.0,208.2,20.38,3.23,3.86,0.0
20230204:1311,43200.0,64.39,17.2,3.18,3.66,0.0
20230204:1411,223180.0,259.46,12.0,3.1,3.45,0.0
20230204:1511,66190.0,88.88,5.21,2.54,2.9,0.0
20230204:1611,0.0,0.0,0.0,1.95,2.69,0.0
20230204:1711,0.0,0.0,0.0,1.06,2.48,0.0
20230204:1811,0.0,0.0,0.0,0.56,2.55,0.0
20230204:1911,0.0,0.0,0.0,-0.34,2.69,0.0
20230204:2011,0.0,0.0,0.0,-0.96,2.48,0.0
20230204:2111,0.0,0.0,0.0,-1.52,2.0,0.0
20230204:2211,0.0,0.0,0.0,-1.94,1.52,0.0
20230204:2311,0.0,0.0,0.0,-1.85,0.83,0.0
20230205:0011,0.0,0.0,0.0,-1.5,0.0,0.0
20230205:0111,0.0,0.0,0.0,-2.57,0.9,0.0
20230205:0211,0.0,0.0,0.0,-3.45,1.24,0.0
20230205:0311,0.0,0.0,0.0,-3.35,1.17,0.0
20230205:0411,0.0,0.0,0.0,-3.3,1.17,0.0
20230205:0511,0.0,0.0,0.0,-3.81,1.31,0.0
20230205:0611,0.0,0.0,0.0,-3.18,1.1,0.0
20230205:0711,1090.0,7.94,3.05,-4.22,1.38,0.0
20230205:0811,98450.0,122.38,10.27,-3.42,1.38,0.0
20230205:0911,44050.0,64.39,16.03,-1.12,1.86,0.0
20230205:1011,85640.0,111.35,19.91,0.07,2.28,0.0
20230205:1111,534160.0,607.76,21.51,0.89,2.62,0.0
20230205:1211,672830.0,775.72,20.68,1.24,2.69,0.0
20230205:1311,536790.0,611.93,17.5,1.49,2.55,0.0
20230205:1411,544620.0,621.6,12.29,1.42,2.21,0.0
20230205:1511,157030.0,185.82,5.49,0.62,1.86,0.0
20230205:1611,0.0,0.0,0.0,-0.83,2.14,0.0
20230205:1711,0.0,0.0,0.0,-1.87,2.0,0.0
20230205:1811,0.0,0.0,0.0,-2.97,1.93,0.0
20230205:1911,0.0,0.0,0.0,-3.15,1.38,0.0
20230205:2011,0.0,0.0,0.0,-2.9,1.24,0.0
20230205:2111,0.0,0.0,0.0,-1.73,0.83,0.0
20230205:2211,0.0,0.0,0.0,-1.88,0.97,0.0
20230205:2311,0.0,0.0,0.0,-4.22,1.59,0.0
20230206:0011,0.0,0.0,0.0,-4.26,1.59,0.0
20230206:0111,0.0,0.0,0.0,-4.44,1.66,0.0
20230206:0211,0.0,0.0,0.0,-4.83,1.93,0.0
20230206:0311,0.0,0.0,0.0,-4.45,1.79,0.0
20230206:0411,0.0,0.0,0.0,-3.39,1.59,0.0
20230206:0511,0.0,0.0,0.0,-2.84,1.45,0.0
20230206:0611,0.0,0.0,0.0,-1.93,1.38,0.0
20230206:0711,0.0,0.0,0.0,-1.67,1.03,0.0
20230206:0811,108380.0,134.24,10.53,-1.28,0.76,0.0
20230206:0911,21100.0,37.05,16.31,-0.72,0.28,0.0
